Time (ns),Quercetin-FN1,pQ3RU-FN1,,,,
,,,0.5248502,,,
,,,0.5205377,,,
,,,0.5142490,,,
,,,0.5191953,,,
,,,0.5277376,,,
,,,0.5378945,,,
,,,0.5581497,,,
,,,0.5622569,,,
,,,0.5572628,,,
,,,0.5617544,,,
,,,0.5521706,,,
,,,0.5420575,,,
,,,0.5374554,,,
,,,0.5438251,,,
,,,0.5426021,,,
,,,0.5423660,,,
,,,0.5378883,,,
,,,0.5402021,,,
,,,0.5416427,,,
,,,0.5310783,,,
,,,0.5409339,,,
,,,0.5466286,,,
,,,0.5533938,,,
,,,0.5574967,,,
,,,0.5590695,,,
,,,0.5563180,,,
,,,0.5659435,,,
,,,0.5572879,,,
,,,0.5554707,,,
,,,0.5555662,,,
,,,0.5607283,,,
,,,0.5506222,,,
,,,0.5432226,,,
,,,0.5333936,,,
,,,0.5367871,,,
,,,0.5347853,,,
,,,0.5399829,,,
,,,0.5250842,,,
,,,0.5425043,,,
,,,0.5517377,,,
,,,0.5479644,,,
,,,0.5484943,,,
,,,0.5384268,,,
,,,0.5437997,,,
,,,0.5332168,,,
,,,0.5336140,,,
,,,0.5342099,,,
,,,0.5286264,,,
,,,0.5227850,,,
,,,0.5300318,,,
,,,0.5352856,,,
,,,0.5356215,,,
,,,0.5403882,,,
,,,0.5684056,,,
,,,0.5629736,,,
,,,0.5640325,,,
,,,0.5762817,,,
,,,0.5781068,,,
,,,0.5754314,,,
,,,0.5765384,,,
,,,0.5549644,,,
,,,0.5438550,,,
,,,0.5430922,,,
,,,0.5373878,,,
,,,0.5480490,,,
,,,0.5460346,,,
,,,0.5431802,,,
,,,0.5391158,,,
,,,0.5481423,,,
,,,0.5529591,,,
,,,0.5573134,,,
,,,0.5497781,,,
,,,0.5630176,,,
,,,0.5545518,,,
,,,0.5406997,,,
,,,0.5526625,,,
,,,0.5471939,,,
,,,0.5425925,,,
,,,0.5407693,,,
,,,0.5412949,,,
,,,0.5518292,,,
,,,0.5526974,,,
,,,0.5571469,,,
,,,0.5530268,,,
,,,0.5579954,,,
,,,0.5642097,,,
,,,0.5522649,,,
,,,0.5489740,,,
,,,0.5430653,,,
,,,0.5571710,,,
,,,0.5632099,,,
,,,0.5634214,,,
,,,0.5667216,,,
,,,0.5613341,,,
,,,0.5563275,,,
,,,0.5577851,,,
,,,0.5581532,,,
,,,0.5447568,,,
,,,0.5437990,,,
,,,0.5289396,,,
,,,0.5193814,,,
,,,0.5151412,,,
,,,0.5209965,,,
,,,0.5201356,,,
,,,0.5130896,,,
,,,0.5047804,,,
,,,0.5055397,,,
,,,0.5060799,,,
,,,0.5135534,,,
,,,0.5160689,,,
,,,0.5141423,,,
,,,0.5171628,,,
,,,0.5071657,,,
,,,0.5102512,,,
,,,0.5121112,,,
,,,0.5068163,,,
,,,0.5093350,,,
,,,0.5150625,,,
,,,0.5015751,,,
,,,0.5062200,,,
,,,0.5086388,,,
,,,0.5033814,,,
,,,0.5088592,,,
,,,0.5100901,,,
,,,0.5065211,,,
,,,0.5117742,,,
,,,0.5152033,,,
,,,0.5287366,,,
,,,0.5251569,,,
,,,0.5122597,,,
,,,0.5156044,,,
,,,0.4943207,,,
,,,0.4973029,,,
,,,0.5039414,,,
,,,0.4984709,,,
,,,0.5055027,,,
,,,0.5064472,,,
,,,0.4989008,,,
,,,0.4794657,,,
,,,0.4844917,,,
,,,0.4876428,,,
,,,0.4911281,,,
,,,0.5068596,,,
,,,0.5214654,,,
,,,0.5253487,,,
,,,0.5239714,,,
,,,0.5147641,,,
,,,0.5222020,,,
,,,0.5235450,,,
,,,0.5215337,,,
,,,0.5114563,,,
,,,0.5172840,,,
,,,0.5192779,,,
,,,0.5209599,,,
,,,0.5309202,,,
,,,0.5395692,,,
,,,0.5602175,,,
,,,0.5666122,,,
,,,0.5792303,,,
,,,0.5850135,,,
,,,0.5766350,,,
,,,0.5853764,,,
,,,0.5828371,,,
,,,0.5747974,,,
,,,0.5828785,,,
,,,0.5728812,,,
,,,0.5730112,,,
,,,0.5837038,,,
,,,0.5826922,,,
,,,0.5703575,,,
,,,0.5861430,,,
,,,0.5819592,,,
,,,0.5787008,,,
,,,0.5848871,,,
,,,0.5816019,,,
,,,0.5804542,,,
,,,0.5813577,,,
,,,0.5800703,,,
,,,0.5666824,,,
,,,0.5703019,,,
,,,0.5618876,,,
,,,0.5451962,,,
,,,0.5398563,,,
,,,0.5357385,,,
,,,0.5407980,,,
,,,0.5577627,,,
,,,0.5599843,,,
,,,0.5696493,,,
,,,0.5713114,,,
,,,0.5736345,,,
,,,0.5616384,,,
,,,0.5624653,,,
,,,0.5745866,,,
,,,0.5714129,,,
,,,0.5577264,,,
,,,0.5622481,,,
,,,0.5710343,,,
,,,0.5797659,,,
,,,0.5894647,,,
,,,0.5863102,,,
,,,0.5708727,,,
,,,0.5716380,,,
,,,0.5881073,,,
,,,0.5953931,,,
,,,0.5941087,,,
,,,0.5903612,,,
,,,0.5920473,,,
,,,0.5959583,,,
,,,0.6002979,,,
,,,0.5976239,,,
,,,0.6040058,,,
,,,0.6060361,,,
,,,0.6027602,,,
,,,0.6026788,,,
,,,0.5976530,,,
,,,0.5822530,,,
,,,0.5862208,,,
,,,0.5933555,,,
,,,0.5865225,,,
,,,0.5804425,,,
,,,0.5665954,,,
,,,0.5586054,,,
,,,0.5507229,,,
,,,0.5554351,,,
,,,0.5503080,,,
,,,0.5498290,,,
,,,0.5530227,,,
,,,0.5471434,,,
,,,0.5460665,,,
,,,0.5454420,,,
,,,0.5371957,,,
,,,0.5278000,,,
,,,0.5333827,,,
,,,0.5205620,,,
,,,0.5312375,,,
,,,0.5348711,,,
,,,0.5262520,,,
,,,0.5240401,,,
,,,0.5188868,,,
,,,0.5316828,,,
,,,0.5318179,,,
,,,0.5418228,,,
,,,0.5340219,,,
,,,0.5332986,,,
,,,0.5251023,,,
,,,0.5136991,,,
,,,0.5341976,,,
,,,0.5403250,,,
,,,0.5378032,,,
,,,0.5351588,,,
,,,0.5208741,,,
,,,0.5191248,,,
,,,0.5349172,,,
,,,0.5398077,,,
,,,0.5398290,,,
,,,0.5431017,,,
,,,0.5336712,,,
,,,0.5413451,,,
,,,0.5212918,,,
,,,0.5179467,,,
,,,0.5179357,,,
,,,0.5058258,,,
,,,0.5071219,,,
,,,0.4992281,,,
,,,0.5076159,,,
,,,0.5340220,,,
,,,0.5401855,,,
,,,0.5339454,,,
,,,0.5464919,,,
,,,0.5393050,,,
,,,0.5238152,,,
,,,0.5240567,,,
,,,0.5362806,,,
,,,0.5226040,,,
,,,0.5233792,,,
,,,0.5158336,,,
,,,0.5184733,,,
,,,0.5180887,,,
,,,0.5244247,,,
,,,0.5343546,,,
,,,0.5428753,,,
,,,0.5396572,,,
,,,0.5405679,,,
,,,0.5439532,,,
,,,0.5366784,,,
,,,0.5410097,,,
,,,0.5423538,,,
,,,0.5446180,,,
,,,0.5565956,,,
,,,0.5539916,,,
,,,0.5412205,,,
,,,0.5410496,,,
,,,0.5364443,,,
,,,0.5292476,,,
,,,0.5376686,,,
,,,0.5542166,,,
,,,0.5486369,,,
,,,0.5473421,,,
,,,0.5359602,,,
,,,0.5373729,,,
,,,0.5416396,,,
,,,0.5344628,,,
,,,0.5350158,,,
,,,0.5444727,,,
,,,0.5433850,,,
,,,0.5491419,,,
,,,0.5495942,,,
,,,0.5549161,,,
,,,0.5417531,,,
,,,0.5500891,,,
,,,0.5629266,,,
,,,0.5484190,,,
,,,0.5476927,,,
,,,0.5465506,,,
,,,0.5465855,,,
,,,0.5546165,,,
,,,0.5480834,,,
,,,0.5466835,,,
,,,0.5481771,,,
,,,0.5509103,,,
,,,0.5503150,,,
,,,0.5670536,,,
,,,0.5827525,,,
,,,0.5813428,,,
,,,0.5969127,,,
,,,0.5931375,,,
,,,0.6028568,,,
,,,0.5984745,,,
,,,0.5880765,,,
,,,0.5966492,,,
,,,0.6032467,,,
,,,0.5886254,,,
,,,0.5857731,,,
,,,0.5798003,,,
,,,0.5915705,,,
,,,0.6018644,,,
,,,0.6104439,,,
,,,0.6056577,,,
,,,0.5964408,,,
,,,0.5888705,,,
,,,0.5929428,,,
,,,0.5826933,,,
,,,0.5749719,,,
,,,0.5660949,,,
,,,0.5750525,,,
,,,0.5699595,,,
,,,0.5582138,,,
,,,0.5440902,,,
,,,0.5447524,,,
,,,0.5531043,,,
,,,0.5618341,,,
,,,0.5749667,,,
,,,0.5799106,,,
,,,0.5728538,,,
,,,0.5825981,,,
,,,0.5720915,,,
,,,0.5787587,,,
,,,0.5823752,,,
,,,0.5889917,,,
,,,0.5794773,,,
,,,0.5610834,,,
,,,0.5649167,,,
,,,0.5716804,,,
,,,0.5673111,,,
,,,0.5702250,,,
,,,0.5751438,,,
,,,0.5637857,,,
,,,0.5675752,,,
,,,0.5599909,,,
,,,0.5696950,,,
,,,0.5673985,,,
,,,0.5695469,,,
,,,0.5681106,,,
,,,0.5591061,,,
,,,0.5440559,,,
,,,0.5539254,,,
,,,0.5502914,,,
,,,0.5530164,,,
,,,0.5513880,,,
,,,0.5563465,,,
,,,0.5536401,,,
,,,0.5434290,,,
,,,0.5422415,,,
,,,0.5355646,,,
,,,0.5304576,,,
,,,0.5339401,,,
,,,0.5264317,,,
,,,0.5299992,,,
,,,0.5234358,,,
,,,0.5177444,,,
,,,0.5331602,,,
,,,0.5249054,,,
,,,0.5173120,,,
,,,0.5187483,,,
,,,0.5226693,,,
,,,0.5303973,,,
,,,0.5236323,,,
,,,0.5225251,,,
,,,0.5259615,,,
,,,0.5401728,,,
,,,0.5400022,,,
,,,0.5479275,,,
,,,0.5398294,,,
,,,0.5521068,,,
,,,0.5618024,,,
,,,0.5628210,,,
,,,0.5736993,,,
,,,0.5626390,,,
,,,0.5652179,,,
,,,0.5700739,,,
,,,0.5648672,,,
,,,0.5667835,,,
,,,0.5654852,,,
,,,0.5556452,,,
,,,0.5432395,,,
,,,0.5421929,,,
,,,0.5459288,,,
,,,0.5579743,,,
,,,0.5399205,,,
,,,0.5419239,,,
,,,0.5236549,,,
,,,0.5132539,,,
,,,0.5103583,,,
,,,0.5131281,,,
,,,0.5091482,,,
,,,0.5123931,,,
,,,0.5141860,,,
,,,0.5108535,,,
,,,0.5193009,,,
,,,0.5116897,,,
,,,0.5023041,,,
,,,0.4917319,,,
,,,0.4891308,,,
,,,0.4743366,,,
,,,0.4747264,,,
,,,0.4690546,,,
,,,0.4597453,,,
,,,0.4627101,,,
,,,0.4469783,,,
,,,0.4484100,,,
,,,0.4604148,,,
,,,0.4709341,,,
,,,0.4787081,,,
,,,0.4905470,,,
,,,0.4988034,,,
,,,0.4783743,,,
,,,0.4657214,,,
,,,0.4558556,,,
,,,0.4568700,,,
,,,0.4651433,,,
,,,0.4666731,,,
,,,0.4773758,,,
,,,0.4832200,,,
,,,0.4797138,,,
,,,0.4733875,,,
,,,0.4818809,,,
,,,0.4722455,,,
,,,0.4700011,,,
,,,0.4790281,,,
,,,0.4918320,,,
,,,0.4929127,,,
,,,0.4969400,,,
,,,0.5028529,,,
,,,0.5075569,,,
,,,0.4974365,,,
,,,0.4863666,,,
,,,0.4805772,,,
,,,0.4733910,,,
,,,0.4648265,,,
,,,0.4532464,,,
,,,0.4552711,,,
,,,0.4484926,,,
,,,0.4580571,,,
,,,0.4708717,,,
,,,0.4603853,,,
,,,0.4671784,,,
,,,0.4718243,,,
,,,0.4827573,,,
,,,0.4885114,,,
,,,0.4979337,,,
,,,0.4941436,,,
,,,0.4883737,,,
,,,0.4897778,,,
,,,0.4899589,,,
,,,0.4901756,,,
,,,0.4988014,,,
,,,0.5046031,,,
,,,0.5018645,,,
,,,0.4989191,,,
,,,0.4861293,,,
,,,0.4867409,,,
,,,0.5022203,,,
,,,0.4901637,,,
,,,0.4906909,,,
,,,0.4799571,,,
,,,0.4544455,,,
,,,0.4574387,,,
,,,0.4476667,,,
,,,0.4524396,,,
,,,0.4642920,,,
,,,0.4587584,,,
,,,0.4621294,,,
,,,0.4760558,,,
,,,0.4762257,,,
,,,0.4780173,,,
,,,0.4804620,,,
,,,0.4873683,,,
,,,0.4776250,,,
,,,0.4848622,,,
,,,0.4695424,,,
,,,0.4775753,,,
,,,0.4809601,,,
,,,0.4902824,,,
,,,0.4916846,,,
,,,0.4839476,,,
,,,0.4847898,,,
,,,0.4950094,,,
,,,0.4956476,,,
,,,0.4973923,,,
,,,0.4891354,,,
,,,0.4907240,,,
,,,0.4852702,,,
,,,0.4951008,,,
,,,0.5029106,,,
,,,0.4974782,,,
,,,0.5093937,,,
,,,0.5114989,,,
,,,0.5068833,,,
,,,0.5040845,,,
,,,0.5001353,,,
,,,0.4980480,,,
,,,0.4928472,,,
,,,0.4765922,,,
,,,0.4855812,,,
,,,0.4941829,,,
,,,0.4933531,,,
,,,0.5041397,,,
,,,0.5118997,,,
,,,0.5068796,,,
,,,0.5167930,,,
,,,0.5164984,,,
,,,0.5080616,,,
,,,0.5052090,,,
,,,0.5172403,,,
,,,0.5237480,,,
,,,0.5176856,,,
,,,0.5147008,,,
,,,0.5150809,,,
,,,0.5197796,,,
,,,0.5074373,,,
,,,0.5159084,,,
,,,0.5103611,,,
,,,0.5156443,,,
,,,0.5217726,,,
,,,0.5213225,,,
,,,0.5195177,,,
,,,0.5104588,,,
,,,0.5230641,,,
,,,0.5124993,,,
,,,0.5023223,,,
,,,0.4987891,,,
,,,0.4934978,,,
,,,0.4977652,,,
,,,0.4927424,,,
,,,0.4905250,,,
,,,0.4924010,,,
,,,0.5030352,,,
,,,0.5049228,,,
,,,0.4829070,,,
,,,0.4777283,,,
,,,0.4736127,,,
,,,0.4795610,,,
,,,0.4899513,,,
,,,0.5038978,,,
,,,0.4945800,,,
,,,0.5065363,,,
,,,0.5069340,,,
,,,0.5138832,,,
,,,0.5109437,,,
,,,0.4980929,,,
,,,0.4972403,,,
,,,0.4880466,,,
,,,0.4866202,,,
,,,0.4934841,,,
,,,0.4977476,,,
,,,0.5074929,,,
,,,0.5218189,,,
,,,0.5115919,,,
,,,0.5118400,,,
,,,0.5057597,,,
,,,0.4938355,,,
,,,0.4901867,,,
,,,0.4843803,,,
,,,0.4882661,,,
,,,0.4958394,,,
,,,0.4962553,,,
,,,0.4885109,,,
,,,0.4729969,,,
,,,0.4909195,,,
,,,0.4897416,,,
,,,0.5052543,,,
,,,0.5064983,,,
,,,0.5097725,,,
,,,0.5077454,,,
,,,0.5064900,,,
,,,0.5090299,,,
,,,0.5038394,,,
,,,0.5082460,,,
,,,0.4958260,,,
,,,0.4859384,,,
,,,0.4844555,,,
,,,0.4935026,,,
,,,0.5085987,,,
,,,0.4956806,,,
,,,0.5017650,,,
,,,0.4899389,,,
,,,0.4922409,,,
,,,0.4878509,,,
,,,0.4819559,,,
,,,0.4729349,,,
,,,0.4765437,,,
,,,0.4843047,,,
,,,0.4872321,,,
,,,0.4809850,,,
,,,0.4734768,,,
,,,0.4772272,,,
,,,0.4843392,,,
,,,0.4896942,,,
,,,0.4942452,,,
,,,0.4999335,,,
,,,0.5042324,,,
,,,0.4963531,,,
,,,0.4925864,,,
,,,0.4808262,,,
,,,0.4717941,,,
,,,0.4776658,,,
,,,0.4744657,,,
,,,0.4881164,,,
,,,0.4802109,,,
,,,0.4700212,,,
,,,0.4705611,,,
,,,0.4820102,,,
,,,0.4804756,,,
,,,0.4799729,,,
,,,0.4971722,,,
,,,0.5002233,,,
,,,0.5030265,,,
,,,0.5052389,,,
,,,0.5144208,,,
,,,0.5167854,,,
,,,0.5032402,,,
,,,0.5084890,,,
,,,0.5172225,,,
,,,0.5153500,,,
,,,0.5232916,,,
,,,0.5259075,,,
,,,0.5194272,,,
,,,0.5295090,,,
,,,0.5212065,,,
,,,0.5240731,,,
,,,0.5274990,,,
,,,0.5247480,,,
,,,0.5300789,,,
,,,0.5242245,,,
,,,0.5196466,,,
,,,0.5289066,,,
,,,0.5277297,,,
,,,0.5344517,,,
,,,0.5332272,,,
,,,0.5187892,,,
,,,0.5106070,,,
,,,0.5062823,,,
,,,0.5131609,,,
,,,0.4959753,,,
,,,0.4877308,,,
,,,0.4973562,,,
,,,0.4969516,,,
,,,0.5057246,,,
,,,0.5200055,,,
,,,0.5169118,,,
,,,0.4952732,,,
,,,0.4837924,,,
,,,0.4794315,,,
,,,0.4829278,,,
,,,0.4674049,,,
,,,0.4645982,,,
,,,0.4781747,,,
,,,0.4878213,,,
,,,0.4844024,,,
,,,0.4936177,,,
,,,0.4863874,,,
,,,0.5009023,,,
,,,0.4966799,,,
,,,0.4870290,,,
,,,0.4910873,,,
,,,0.4843760,,,
,,,0.4895267,,,
,,,0.4794431,,,
,,,0.4834163,,,
,,,0.4619312,,,
,,,0.4533104,,,
,,,0.4486699,,,
,,,0.4394635,,,
,,,0.4427139,,,
,,,0.4289790,,,
,,,0.4313865,,,
,,,0.4375184,,,
,,,0.4412881,,,
,,,0.4413563,,,
,,,0.4353503,,,
,,,0.4334960,,,
,,,0.4386783,,,
,,,0.4395706,,,
,,,0.4484653,,,
,,,0.4553080,,,
,,,0.4603590,,,
,,,0.4589725,,,
,,,0.4538777,,,
,,,0.4653335,,,
,,,0.4680099,,,
,,,0.4791780,,,
,,,0.4752847,,,
,,,0.4762523,,,
,,,0.4703265,,,
,,,0.4641643,,,
,,,0.4563039,,,
,,,0.4539317,,,
,,,0.4534095,,,
,,,0.4474023,,,
,,,0.4499313,,,
,,,0.4471575,,,
,,,0.4584274,,,
,,,0.4516577,,,
,,,0.4498489,,,
,,,0.4444842,,,
,,,0.4553066,,,
,,,0.4576657,,,
,,,0.4550568,,,
,,,0.4620769,,,
,,,0.4661986,,,
,,,0.4604895,,,
,,,0.4652181,,,
,,,0.4543279,,,
,,,0.4440753,,,
,,,0.4497385,,,
,,,0.4426786,,,
,,,0.4316176,,,
,,,0.4476358,,,
,,,0.4470550,,,
,,,0.4546544,,,
,,,0.4551622,,,
,,,0.4400116,,,
,,,0.4360220,,,
,,,0.4275596,,,
,,,0.4265788,,,
,,,0.4334062,,,
,,,0.4432893,,,
,,,0.4320167,,,
,,,0.4263540,,,
,,,0.4210997,,,
,,,0.4171224,,,
,,,0.4162965,,,
,,,0.4192186,,,
,,,0.4117475,,,
,,,0.4217354,,,
,,,0.4318098,,,
,,,0.4337079,,,
,,,0.4208568,,,
,,,0.4122315,,,
,,,0.4215153,,,
,,,0.4149997,,,
,,,0.4143893,,,
,,,0.4217135,,,
,,,0.4172710,,,
,,,0.4156969,,,
,,,0.4274392,,,
,,,0.4257430,,,
,,,0.4184492,,,
,,,0.4326304,,,
,,,0.4236163,,,
,,,0.4406992,,,
,,,0.4329093,,,
,,,0.4340515,,,
,,,0.4213713,,,
,,,0.4191176,,,
,,,0.4150078,,,
,,,0.4194740,,,
,,,0.4082206,,,
,,,0.4054095,,,
,,,0.4089959,,,
,,,0.4089883,,,
,,,0.4110517,,,
,,,0.4027154,,,
,,,0.4095899,,,
,,,0.4234210,,,
,,,0.4285462,,,
,,,0.4240130,,,
,,,0.4193071,,,
,,,0.4274825,,,
,,,0.4329882,,,
,,,0.4167514,,,
,,,0.4190341,,,
,,,0.4297060,,,
,,,0.4221743,,,
,,,0.4219109,,,
,,,0.4282892,,,
,,,0.4329386,,,
,,,0.4262417,,,
,,,0.4317977,,,
,,,0.4301637,,,
,,,0.4287547,,,
,,,0.4331121,,,
,,,0.4263654,,,
,,,0.4207518,,,
,,,0.4156611,,,
,,,0.4199184,,,
,,,0.4232425,,,
,,,0.4217223,,,
,,,0.4345985,,,
,,,0.4425734,,,
,,,0.4501937,,,
,,,0.4402176,,,
,,,0.4493898,,,
,,,0.4412869,,,
,,,0.4469096,,,
,,,0.4424149,,,
,,,0.4478326,,,
,,,0.4505017,,,
,,,0.4451015,,,
,,,0.4460416,,,
,,,0.4344194,,,
,,,0.4437706,,,
,,,0.4499607,,,
,,,0.4347148,,,
,,,0.4221418,,,
,,,0.4244586,,,
,,,0.4189660,,,
,,,0.4317011,,,
,,,0.4158376,,,
,,,0.4150266,,,
,,,0.4196337,,,
,,,0.4256235,,,
,,,0.4347152,,,
,,,0.4297315,,,
,,,0.4286115,,,
,,,0.4321789,,,
,,,0.4351560,,,
,,,0.4479297,,,
,,,0.4449203,,,
,,,0.4570614,,,
,,,0.4569030,,,
,,,0.4583881,,,
,,,0.4596214,,,
,,,0.4539056,,,
,,,0.4698130,,,
,,,0.4803416,,,
,,,0.4589989,,,
,,,0.4660530,,,
,,,0.4548915,,,
,,,0.4571027,,,
,,,0.4690740,,,
,,,0.4741012,,,
,,,0.4504532,,,
,,,0.4343056,,,
,,,0.4227160,,,
,,,0.4286217,,,
,,,0.4403720,,,
,,,0.4428220,,,
,,,0.4432080,,,
,,,0.4402007,,,
,,,0.4397540,,,
,,,0.4450465,,,
,,,0.4583073,,,
,,,0.4546594,,,
,,,0.4664687,,,
,,,0.4642541,,,
,,,0.4493037,,,
,,,0.4353350,,,
,,,0.4306570,,,
,,,0.4153742,,,
,,,0.4176019,,,
,,,0.4145737,,,
,,,0.4264980,,,
,,,0.4258007,,,
,,,0.4281606,,,
,,,0.4395777,,,
,,,0.4442908,,,
,,,0.4483208,,,
,,,0.4638775,,,
,,,0.4673761,,,
,,,0.4626298,,,
,,,0.4566670,,,
,,,0.4534804,,,
,,,0.4473095,,,
,,,0.4528961,,,
,,,0.4591289,,,
,,,0.4628663,,,
,,,0.4716347,,,
,,,0.4671574,,,
,,,0.4745941,,,
,,,0.4791915,,,
,,,0.4790652,,,
,,,0.4862735,,,
,,,0.4746227,,,
,,,0.4831624,,,
,,,0.4859623,,,
,,,0.4866223,,,
,,,0.4951425,,,
,,,0.4977332,,,
,,,0.5040420,,,
,,,0.5005029,,,
,,,0.4925092,,,
,,,0.4898615,,,
,,,0.4981814,,,
,,,0.4921874,,,
,,,0.4954739,,,
,,,0.4950102,,,
,,,0.5002592,,,
,,,0.4706491,,,
,,,0.4768586,,,
,,,0.4780427,,,
,,,0.4757638,,,
,,,0.4816671,,,
,,,0.4864493,,,
,,,0.4788510,,,
,,,0.4819895,,,
,,,0.4707240,,,
,,,0.4759415,,,
,,,0.4671530,,,
,,,0.4574466,,,
,,,0.4568358,,,
,,,0.4489760,,,
,,,0.4484352,,,
,,,0.4416356,,,
,,,0.4342772,,,
,,,0.4389731,,,
,,,0.4363390,,,
,,,0.4445642,,,
,,,0.4555167,,,
,,,0.4680474,,,
,,,0.4708899,,,
,,,0.4659214,,,
,,,0.4731535,,,
,,,0.4895276,,,
,,,0.4890096,,,
,,,0.4823216,,,
,,,0.4964723,,,
,,,0.5034363,,,
,,,0.5064551,,,
,,,0.5078617,,,
,,,0.5181090,,,
,,,0.5151597,,,
,,,0.5169505,,,
,,,0.5313384,,,
,,,0.5360352,,,
,,,0.5349965,,,
,,,0.5208463,,,
,,,0.5283701,,,
,,,0.5238925,,,
,,,0.5257468,,,
,,,0.5296239,,,
,,,0.5348785,,,
,,,0.5321635,,,
,,,0.5316125,,,
,,,0.5199089,,,
,,,0.5225992,,,
,,,0.5305815,,,
,,,0.5274858,,,
,,,0.5250366,,,
,,,0.5307312,,,
,,,0.5150830,,,
,,,0.5295726,,,
,,,0.5368679,,,
,,,0.5267444,,,
,,,0.5159483,,,
,,,0.5218471,,,
,,,0.5174476,,,
,,,0.5073533,,,
,,,0.5004687,,,
,,,0.5012984,,,
,,,0.5016118,,,
,,,0.4968685,,,
,,,0.5071474,,,
,,,0.5039224,,,
,,,0.5173211,,,
,,,0.5167661,,,
,,,0.5249618,,,
,,,0.5275255,,,
,,,0.5388134,,,
,,,0.5426012,,,
,,,0.5299201,,,
,,,0.5340094,,,
,,,0.5199063,,,
,,,0.5142101,,,
,,,0.5196935,,,
,,,0.5130336,,,
,,,0.5252149,,,
,,,0.5292596,,,
,,,0.5300763,,,
,,,0.5211645,,,
,,,0.5399985,,,
,,,0.5362623,,,
,,,0.5509948,,,
,,,0.5477091,,,
,,,0.5583105,,,
,,,0.5551065,,,
,,,0.5602118,,,
,,,0.5620919,,,
,,,0.5780826,,,
,,,0.5799370,,,
,,,0.5726207,,,
,,,0.5744798,,,
,,,0.5608034,,,
,,,0.5624848,,,
,,,0.5593144,,,
,,,0.5476959,,,
,,,0.5266508,,,
,,,0.5226596,,,
,,,0.5259302,,,
,,,0.5239170,,,
,,,0.5159938,,,
,,,0.5178331,,,
,,,0.5112687,,,
,,,0.5125365,,,
,,,0.5159571,,,
,,,0.5158650,,,
,,,0.5283712,,,
,,,0.5109189,,,
,,,0.4999086,,,
,,,0.5083692,,,
,,,0.5155944,,,
,,,0.5318690,,,
,,,0.5177611,,,
,,,0.5065402,,,
,,,0.5057709,,,
,,,0.4972397,,,
,,,0.4958669,,,
,,,0.4981531,,,
,,,0.4945465,,,
,,,0.4762283,,,
,,,0.4652053,,,
,,,0.4595068,,,
,,,0.4685105,,,
,,,0.4614779,,,
,,,0.4612049,,,
,,,0.4835643,,,
,,,0.4802168,,,
,,,0.4839057,,,
,,,0.4926454,,,
,,,0.4920653,,,
,,,0.5076712,,,
,,,0.5086237,,,
,,,0.4971925,,,
,,,0.4992305,,,
,,,0.4816469,,,
,,,0.4921323,,,
,,,0.4958268,,,
,,,0.4939212,,,
,,,0.5030887,,,
,,,0.4999747,,,
,,,0.5018698,,,
,,,0.4836527,,,
,,,0.4861832,,,
,,,0.5011665,,,
,,,0.5115631,,,
,,,0.5149991,,,
,,,0.5204752,,,
,,,0.5221006,,,
,,,0.5326607,,,
,,,0.5348560,,,
,,,0.5305658,,,
,,,0.5188529,,,
,,,0.5263612,,,
,,,0.5223491,,,
,,,0.5267905,,,
,,,0.5251146,,,
,,,0.5185596,,,
,,,0.5172591,,,
,,,0.5209547,,,
,,,0.5207736,,,
,,,0.5183557,,,
,,,0.5287265,,,
,,,0.5383782,,,
,,,0.5273578,,,
,,,0.5199950,,,
,,,0.5106113,,,
,,,0.5261453,,,
,,,0.5154516,,,
,,,0.5098685,,,
,,,0.4926563,,,
,,,0.4936428,,,
,,,0.5030944,,,
,,,0.5012632,,,
,,,0.4985423,,,
,,,0.4963151,,,
,,,0.5113596,,,
,,,0.5151405,,,
,,,0.5198365,,,
,,,0.4958157,,,
,,,0.5108730,,,
,,,0.5140389,,,
,,,0.5140558,,,
,,,0.5297234,,,
,,,0.5280635,,,
,,,0.5228890,,,
,,,0.5229577,,,
,,,0.5209817,,,
,,,0.5365249,,,
,,,0.5325259,,,
,,,0.5408354,,,
,,,0.5307317,,,
,,,0.5301605,,,
,,,0.5180020,,,
,,,0.5144706,,,
,,,0.5188541,,,
,,,0.5160061,,,
,,,0.5138965,,,
,,,0.5088192,,,
,,,0.5023373,,,
,,,0.4973350,,,
,,,0.5009702,,,
,,,0.5005408,,,
,,,0.4962838,,,
,,,0.4982376,,,
,,,0.5024968,,,
,,,0.4959479,,,
,,,0.5124218,,,
,,,0.5110366,,,
,,,0.5091457,,,
,,,0.5093867,,,
,,,0.5092802,,,
,,,0.5092012,,,
,,,0.5131709,,,
,,,0.5070330,,,
,,,0.5161423,,,
,,,0.5204130,,,
,,,0.5034941,,,
,,,0.5027275,,,
,,,0.5170788,,,
,,,0.5034894,,,
,,,0.5129945,,,
,,,0.5071740,,,
,,,0.5067217,,,
,,,0.4924251,,,
,,,0.4990222,,,
,,,0.5051806,,,
,,,0.5011297,,,
,,,0.4885211,,,
,,,0.4803246,,,
,,,0.4917852,,,
,,,0.4908057,,,
,,,0.4991782,,,
,,,0.4884041,,,
,,,0.4926684,,,
,,,0.4899048,,,
,,,0.4906096,,,
,,,0.4898126,,,
,,,0.4929493,,,
,,,0.4891427,,,
,,,0.4911723,,,
,,,0.4873822,,,
,,,0.4842108,,,
,,,0.4747198,,,
,,,0.4685903,,,
