Time (ns),Quercetin-FN1,pQ3RU-FN1
20.2620010,0.4715815,0.3655590
20.2640018,0.4832421,0.3748823
20.2660007,0.4951075,0.3753388
20.2680016,0.4899351,0.3761237
20.2700005,0.4962780,0.3808789
20.2720013,0.4954469,0.3833579
20.2740002,0.4961346,0.3767996
20.2760010,0.4940304,0.3880131
20.2780018,0.4860538,0.3876060
20.2800007,0.4858995,0.3923025
20.2820015,0.4899633,0.4047634
20.2840004,0.5022384,0.3977233
20.2860012,0.5134263,0.4066643
20.2880001,0.5341439,0.3990003
20.2900009,0.5211058,0.3937163
20.2920017,0.5187980,0.4027640
20.2940006,0.5175784,0.3892769
20.2960014,0.5050417,0.3931923
20.2980003,0.4936987,0.4066572
20.3000011,0.4982841,0.3890438
20.3020000,0.4975797,0.3970670
20.3040009,0.4958064,0.3871450
20.3060017,0.4865931,0.3878089
20.3080006,0.4907938,0.3956870
20.3100014,0.4913469,0.4012105
20.3120003,0.4926668,0.4004198
20.3140011,0.4766777,0.4077912
20.3160019,0.4845721,0.4032374
20.3180008,0.4643708,0.4069146
20.3200016,0.4587781,0.4108920
20.3220005,0.4510912,0.4036609
20.3240013,0.4512259,0.4052708
20.3260002,0.4569677,0.4143020
20.3280010,0.4599021,0.4088065
20.3300018,0.4554442,0.4134860
20.3320007,0.4511969,0.4014795
20.3340015,0.4510312,0.3947873
20.3360004,0.4368888,0.4009680
20.3380013,0.4362323,0.3958823
20.3400002,0.4365386,0.3942160
20.3420010,0.4330742,0.3897732
20.3440018,0.4352045,0.3774411
20.3460007,0.4444912,0.3875376
20.3480015,0.4445916,0.3857188
20.3500004,0.4381728,0.3746395
20.3520012,0.4454803,0.3668139
20.3540001,0.4458973,0.3667871
20.3560009,0.4584309,0.3782763
20.3580017,0.4556527,0.3878448
20.3600006,0.4423843,0.3869357
20.3620014,0.4510032,0.3895487
20.3640003,0.4608054,0.3884194
20.3660011,0.4748169,0.3783273
20.3680000,0.4796973,0.3815883
20.3700008,0.4765378,0.3702629
20.3720016,0.4782126,0.3847595
20.3740005,0.4912010,0.3816126
20.3760014,0.4877075,0.3963673
20.3780003,0.4853440,0.3873063
20.3800011,0.4735868,0.4111696
20.3820019,0.4756879,0.4020996
20.3840008,0.4731197,0.3925345
20.3860016,0.4780666,0.3935040
20.3880005,0.4800495,0.4029425
20.3900013,0.4978834,0.4103507
20.3920002,0.4883828,0.4104534
20.3940010,0.5096481,0.4074638
20.3960018,0.5162627,0.4089552
20.3980007,0.5164789,0.4018076
20.4000015,0.5136490,0.3989145
20.4020004,0.5055827,0.3948781
20.4040012,0.5122417,0.3894233
20.4060001,0.5248502,0.3954057
20.4080009,0.5205377,0.4001068
20.4100018,0.5142490,0.4148565
20.4120007,0.5191953,0.4005956
20.4140015,0.5277376,0.3852521
20.4160004,0.5378945,0.3870950
20.4180012,0.5581497,0.3806837
20.4200001,0.5622569,0.3850692
20.4220009,0.5572628,0.3805297
20.4240017,0.5617544,0.3765002
20.4260006,0.5521706,0.3768231
20.4280014,0.5420575,0.3758040
20.4300003,0.5374554,0.3648507
20.4320011,0.5438251,0.3707572
20.4340019,0.5426021,0.3605486
20.4360008,0.5423660,0.3543567
20.4380016,0.5378883,0.3611262
20.4400005,0.5402021,0.3490136
20.4420013,0.5416427,0.3470810
20.4440002,0.5310783,0.3389570
20.4460011,0.5409339,0.3323935
20.4480019,0.5466286,0.3338744
20.4500008,0.5533938,0.3352605
20.4520016,0.5574967,0.3537146
20.4540005,0.5590695,0.3548189
20.4560013,0.5563180,0.3588980
20.4580002,0.5659435,0.3679463
20.4600010,0.5572879,0.3754380
20.4620018,0.5554707,0.3910771
20.4640007,0.5555662,0.3937988
20.4660015,0.5607283,0.3940160
20.4680004,0.5506222,0.4002666
20.4700012,0.5432226,0.3938339
20.4720001,0.5333936,0.3830264
20.4740009,0.5367871,0.4042708
20.4760017,0.5347853,0.4086822
20.4780006,0.5399829,0.4154854
20.4800014,0.5250842,0.4130083
20.4820004,0.5425043,0.4056734
20.4840012,0.5517377,0.4084504
20.4860001,0.5479644,0.4210346
20.4880009,0.5484943,0.4152393
20.4900017,0.5384268,0.4143357
20.4920006,0.5437997,0.4099978
20.4940014,0.5332168,0.4149694
20.4960003,0.5336140,0.4158638
20.4980011,0.5342099,0.4356711
20.5000019,0.5286264,0.4315974
20.5020008,0.5227850,0.4207224
20.5040016,0.5300318,0.4142765
20.5060005,0.5352856,0.4231834
20.5080013,0.5356215,0.4262321
20.5100002,0.5403882,0.4285852
20.5120010,0.5684056,0.4339238
20.5140018,0.5629736,0.4318578
20.5160007,0.5640325,0.4318712
20.5180016,0.5762817,0.4226623
20.5200005,0.5781068,0.4300621
20.5220013,0.5754314,0.4383079
20.5240002,0.5765384,0.4345252
20.5260010,0.5549644,0.4393189
20.5280018,0.5438550,0.4445298
20.5300007,0.5430922,0.4494722
20.5320015,0.5373878,0.4371444
20.5340004,0.5480490,0.4326592
20.5360012,0.5460346,0.4292409
20.5380001,0.5431802,0.4398375
20.5400009,0.5391158,0.4370131
20.5420017,0.5481423,0.4529172
20.5440006,0.5529591,0.4542244
20.5460014,0.5573134,0.4502482
20.5480003,0.5497781,0.4417594
20.5500011,0.5630176,0.4408728
20.5520000,0.5545518,0.4488776
20.5540009,0.5406997,0.4433656
20.5560017,0.5526625,0.4439612
20.5580006,0.5471939,0.4415933
20.5600014,0.5425925,0.4335287
20.5620003,0.5407693,0.4242927
20.5640011,0.5412949,0.4122943
20.5660019,0.5518292,0.4127044
20.5680008,0.5526974,0.4118532
20.5700016,0.5571469,0.4100160
20.5720005,0.5530268,0.4029864
20.5740013,0.5579954,0.3915400
20.5760002,0.5642097,0.3871575
20.5780010,0.5522649,0.3881697
20.5800018,0.5489740,0.4016339
20.5820007,0.5430653,0.3861494
20.5840015,0.5571710,0.3773388
20.5860004,0.5632099,0.3806389
20.5880013,0.5634214,0.3784055
20.5900002,0.5667216,0.3731435
20.5920010,0.5613341,0.3713174
20.5940018,0.5563275,0.3669197
20.5960007,0.5577851,0.3641424
20.5980015,0.5581532,0.3625777
20.6000004,0.5447568,0.3725158
20.6020012,0.5437990,0.3713845
20.6040001,0.5289396,0.3749470
20.6060009,0.5193814,0.3648660
20.6080017,0.5151412,0.3601775
20.6100006,0.5209965,0.3547094
20.6120014,0.5201356,0.3564750
20.6140003,0.5130896,0.3598657
20.6160011,0.5047804,0.3663637
20.6180000,0.5055397,0.3791226
20.6200008,0.5060799,0.3603769
20.6220016,0.5135534,0.3530481
20.6240005,0.5160689,0.3597187
20.6260014,0.5141423,0.3623235
20.6280003,0.5171628,0.3463586
20.6300011,0.5071657,0.3645355
20.6320019,0.5102512,0.3594290
20.6340008,0.5121112,0.3592845
20.6360016,0.5068163,0.3661641
20.6380005,0.5093350,0.3801585
20.6400013,0.5150625,0.3750440
20.6420002,0.5015751,0.3708336
20.6440010,0.5062200,0.3539322
20.6460018,0.5086388,0.3612876
20.6480007,0.5033814,0.3654285
20.6500015,0.5088592,0.3615981
20.6520004,0.5100901,0.3672866
20.6540012,0.5065211,0.3678403
20.6560001,0.5117742,0.3770895
20.6580009,0.5152033,0.3771233
20.6600018,0.5287366,0.3695636
20.6620007,0.5251569,0.3680773
20.6640015,0.5122597,0.3744211
20.6660004,0.5156044,0.3726721
20.6680012,0.4943207,0.3820723
20.6700001,0.4973029,0.3879398
20.6720009,0.5039414,0.3803563
20.6740017,0.4984709,0.3819558
20.6760006,0.5055027,0.3858869
20.6780014,0.5064472,0.3968343
20.6800003,0.4989008,0.4020346
20.6820011,0.4794657,0.4031079
20.6840019,0.4844917,0.3979890
20.6860008,0.4876428,0.4041415
20.6880016,0.4911281,0.4052629
20.6900005,0.5068596,0.3988146
20.6920013,0.5214654,0.3882694
20.6940002,0.5253487,0.4038841
20.6960011,0.5239714,0.4156002
20.6980019,0.5147641,0.4146170
20.7000008,0.5222020,0.4105800
20.7020016,0.5235450,0.4061332
20.7040005,0.5215337,0.4118341
20.7060013,0.5114563,0.4065014
20.7080002,0.5172840,0.3892013
20.7100010,0.5192779,0.4014994
20.7120018,0.5209599,0.3974052
20.7140007,0.5309202,0.3795102
20.7160015,0.5395692,0.3823492
20.7180004,0.5602175,0.3761829
20.7200012,0.5666122,0.3740810
20.7220001,0.5792303,0.3699561
20.7240009,0.5850135,0.3634104
20.7260017,0.5766350,0.3666929
20.7280006,0.5853764,0.3604288
20.7300014,0.5828371,0.3577470
20.7320004,0.5747974,0.3424224
20.7340012,0.5828785,0.3512001
20.7360001,0.5728812,0.3692495
20.7380009,0.5730112,0.3664395
20.7400017,0.5837038,0.3739688
20.7420006,0.5826922,0.3611008
20.7440014,0.5703575,0.3498646
20.7460003,0.5861430,0.3495500
20.7480011,0.5819592,0.3527514
20.7500019,0.5787008,0.3604422
20.7520008,0.5848871,0.3537705
20.7540016,0.5816019,0.3486716
20.7560005,0.5804542,0.3508862
20.7580013,0.5813577,0.3458184
20.7600002,0.5800703,0.3449246
20.7620010,0.5666824,0.3457114
20.7640018,0.5703019,0.3480866
20.7660007,0.5618876,0.3479376
20.7680016,0.5451962,0.3510488
20.7700005,0.5398563,0.3750798
20.7720013,0.5357385,0.3829665
20.7740002,0.5407980,0.3985210
20.7760010,0.5577627,0.4095773
20.7780018,0.5599843,0.4072059
20.7800007,0.5696493,0.3933883
20.7820015,0.5713114,0.3972115
20.7840004,0.5736345,0.3964417
20.7860012,0.5616384,0.4010496
20.7880001,0.5624653,0.3939089
20.7900009,0.5745866,0.4041120
20.7920017,0.5714129,0.3951560
20.7940006,0.5577264,0.3947130
20.7960014,0.5622481,0.3945712
20.7980003,0.5710343,0.3838651
20.8000011,0.5797659,0.3850618
20.8020000,0.5894647,0.3773435
20.8040009,0.5863102,0.3760149
20.8060017,0.5708727,0.3659324
20.8080006,0.5716380,0.3737898
20.8100014,0.5881073,0.3625478
20.8120003,0.5953931,0.3765697
20.8140011,0.5941087,0.3795258
20.8160019,0.5903612,0.3713094
20.8180008,0.5920473,0.3692396
20.8200016,0.5959583,0.3680352
20.8220005,0.6002979,0.3649832
20.8240013,0.5976239,0.3567537
20.8260002,0.6040058,0.3557677
20.8280010,0.6060361,0.3531710
20.8300018,0.6027602,0.3551526
20.8320007,0.6026788,0.3717078
20.8340015,0.5976530,0.3702865
20.8360004,0.5822530,0.3613791
20.8380013,0.5862208,0.3617111
20.8400002,0.5933555,0.3643120
20.8420010,0.5865225,0.3795850
20.8440018,0.5804425,0.3771492
20.8460007,0.5665954,0.3876487
20.8480015,0.5586054,0.3969927
20.8500004,0.5507229,0.4012913
20.8520012,0.5554351,0.4079031
20.8540001,0.5503080,0.3950520
20.8560009,0.5498290,0.3962725
20.8580017,0.5530227,0.3932432
20.8600006,0.5471434,0.3929920
20.8620014,0.5460665,0.3967890
20.8640003,0.5454420,0.4003777
20.8660011,0.5371957,0.4040994
20.8680019,0.5278000,0.4048400
20.8700008,0.5333827,0.4084534
20.8720016,0.5205620,0.4131153
20.8740005,0.5312375,0.4219844
20.8760014,0.5348711,0.4249798
20.8780003,0.5262520,0.4295352
20.8800011,0.5240401,0.4304145
20.8820019,0.5188868,0.4264406
20.8840008,0.5316828,0.4317614
20.8860016,0.5318179,0.4388910
20.8880005,0.5418228,0.4345645
20.8900013,0.5340219,0.4287201
20.8920002,0.5332986,0.4173497
20.8940010,0.5251023,0.4053533
20.8960018,0.5136991,0.4101170
20.8980007,0.5341976,0.4022858
20.9000015,0.5403250,0.4139107
20.9020004,0.5378032,0.4192882
20.9040012,0.5351588,0.4278231
20.9060001,0.5208741,0.4226362
20.9080009,0.5191248,0.4208762
20.9100018,0.5349172,0.4276773
20.9120007,0.5398077,0.4216324
20.9140015,0.5398290,0.4225262
20.9160004,0.5431017,0.4221844
20.9180012,0.5336712,0.4221511
20.9200001,0.5413451,0.4182775
20.9220009,0.5212918,0.4261000
20.9240017,0.5179467,0.4195533
20.9260006,0.5179357,0.4147524
20.9280014,0.5058258,0.4253355
20.9300003,0.5071219,0.4212943
20.9320011,0.4992281,0.4211809
20.9340019,0.5076159,0.4194090
20.9360008,0.5340220,0.4157061
20.9380016,0.5401855,0.4170765
20.9400005,0.5339454,0.4195268
20.9420013,0.5464919,0.4100037
20.9440002,0.5393050,0.4015617
20.9460011,0.5238152,0.3873852
20.9480019,0.5240567,0.3857171
20.9500008,0.5362806,0.3776660
20.9520016,0.5226040,0.3827352
20.9540005,0.5233792,0.3838584
20.9560013,0.5158336,0.3752702
20.9580002,0.5184733,0.3779365
20.9600010,0.5180887,0.3733330
20.9620018,0.5244247,0.3720909
20.9640007,0.5343546,0.3823847
20.9660015,0.5428753,0.3736536
20.9680004,0.5396572,0.3663509
20.9700012,0.5405679,0.3657531
20.9720001,0.5439532,0.3602600
20.9740009,0.5366784,0.3642456
20.9760017,0.5410097,0.3700585
20.9780006,0.5423538,0.3671591
20.9800014,0.5446180,0.3638806
20.9820004,0.5565956,0.3645196
20.9840012,0.5539916,0.3689568
20.9860001,0.5412205,0.3608413
20.9880009,0.5410496,0.3541606
20.9900017,0.5364443,0.3527875
20.9920006,0.5292476,0.3484062
20.9940014,0.5376686,0.3557374
20.9960003,0.5542166,0.3696858
20.9980011,0.5486369,0.3746678
21.0000019,0.5473421,0.3727326
21.0020008,0.5359602,0.3641191
21.0040016,0.5373729,0.3580208
21.0060005,0.5416396,0.3562472
21.0080013,0.5344628,0.3609903
21.0100002,0.5350158,0.3637418
21.0120010,0.5444727,0.3503000
21.0140018,0.5433850,0.3573410
21.0160007,0.5491419,0.3568640
21.0180016,0.5495942,0.3442891
21.0200005,0.5549161,0.3436914
21.0220013,0.5417531,0.3294931
21.0240002,0.5500891,0.3262509
21.0260010,0.5629266,0.3433790
21.0280018,0.5484190,0.3284983
21.0300007,0.5476927,0.3212475
21.0320015,0.5465506,0.3047450
21.0340004,0.5465855,0.3087726
21.0360012,0.5546165,0.3184395
21.0380001,0.5480834,0.3121144
21.0400009,0.5466835,0.3175180
21.0420017,0.5481771,0.3358766
21.0440006,0.5509103,0.3573303
21.0460014,0.5503150,0.3475839
21.0480003,0.5670536,0.3370581
21.0500011,0.5827525,0.3265820
21.0520020,0.5813428,0.3386064
21.0540009,0.5969127,0.3411179
21.0560017,0.5931375,0.3376501
21.0580006,0.6028568,0.3332400
21.0600014,0.5984745,0.3382346
21.0620003,0.5880765,0.3386104
21.0640011,0.5966492,0.3346870
21.0660019,0.6032467,0.3378876
21.0680008,0.5886254,0.3445425
21.0700016,0.5857731,0.3481493
21.0720005,0.5798003,0.3533797
21.0740013,0.5915705,0.3426335
21.0760002,0.6018644,0.3538674
21.0780010,0.6104439,0.3502427
21.0800018,0.6056577,0.3515736
21.0820007,0.5964408,0.3554727
21.0840015,0.5888705,0.3515687
21.0860004,0.5929428,0.3475374
21.0880013,0.5826933,0.3623045
21.0900002,0.5749719,0.3548480
21.0920010,0.5660949,0.3603391
21.0940018,0.5750525,0.3476442
21.0960007,0.5699595,0.3624115
21.0980015,0.5582138,0.3686373
21.1000004,0.5440902,0.3731196
21.1020012,0.5447524,0.3651563
21.1040001,0.5531043,0.3628780
21.1060009,0.5618341,0.3625610
21.1080017,0.5749667,0.3526850
21.1100006,0.5799106,0.3544282
21.1120014,0.5728538,0.3561735
21.1140003,0.5825981,0.3608128
21.1160011,0.5720915,0.3523321
21.1180019,0.5787587,0.3428142
21.1200008,0.5823752,0.3407708
21.1220016,0.5889917,0.3387501
21.1240005,0.5794773,0.3304629
21.1260014,0.5610834,0.3257584
21.1280003,0.5649167,0.3145767
21.1300011,0.5716804,0.3138387
21.1320019,0.5673111,0.3188013
21.1340008,0.5702250,0.3177389
21.1360016,0.5751438,0.3318439
21.1380005,0.5637857,0.3254095
21.1400013,0.5675752,0.3263790
21.1420002,0.5599909,0.3208863
21.1440010,0.5696950,0.3128506
21.1460018,0.5673985,0.3089988
21.1480007,0.5695469,0.3152326
21.1500015,0.5681106,0.3199472
21.1520004,0.5591061,0.3179269
21.1540012,0.5440559,0.3217856
21.1560001,0.5539254,0.3298738
21.1580009,0.5502914,0.3346266
21.1600018,0.5530164,0.3383485
21.1620007,0.5513880,0.3404297
21.1640015,0.5563465,0.3352380
21.1660004,0.5536401,0.3210309
21.1680012,0.5434290,0.3231195
21.1700001,0.5422415,0.3351342
21.1720009,0.5355646,0.3422250
21.1740017,0.5304576,0.3342825
21.1760006,0.5339401,0.3239570
21.1780014,0.5264317,0.3177155
21.1800003,0.5299992,0.3026813
21.1820011,0.5234358,0.3011845
21.1840019,0.5177444,0.2976342
21.1860008,0.5331602,0.2904676
21.1880016,0.5249054,0.2968271
21.1900005,0.5173120,0.2906043
21.1920013,0.5187483,0.2960975
21.1940002,0.5226693,0.2970794
21.1960011,0.5303973,0.2886878
21.1980019,0.5236323,0.2959206
21.2000008,0.5225251,0.2964960
21.2020016,0.5259615,0.3033542
21.2040005,0.5401728,0.3021858
21.2060013,0.5400022,0.3029759
21.2080002,0.5479275,0.3164022
21.2100010,0.5398294,0.3024765
21.2120018,0.5521068,0.3007383
21.2140007,0.5618024,0.2987742
21.2160015,0.5628210,0.3033652
21.2180004,0.5736993,0.3092214
21.2200012,0.5626390,0.3114894
21.2220001,0.5652179,0.3135759
21.2240009,0.5700739,0.3136883
21.2260017,0.5648672,0.3117300
21.2280006,0.5667835,0.3207858
21.2300014,0.5654852,0.3266755
21.2320004,0.5556452,0.3290452
21.2340012,0.5432395,0.3264287
21.2360001,0.5421929,0.3101566
21.2380009,0.5459288,0.3031371
21.2400017,0.5579743,0.2994896
21.2420006,0.5399205,0.2969043
21.2440014,0.5419239,0.2943511
21.2460003,0.5236549,0.2970471
21.2480011,0.5132539,0.3060676
21.2500019,0.5103583,0.3157733
21.2520008,0.5131281,0.3239777
21.2540016,0.5091482,0.3338552
21.2560005,0.5123931,0.3379605
21.2580013,0.5141860,0.3472553
21.2600002,0.5108535,0.3415627
21.2620010,0.5193009,0.3462886
21.2640018,0.5116897,0.3311688
21.2660007,0.5023041,0.3222632
21.2680016,0.4917319,0.3158497
21.2700005,0.4891308,0.3174482
21.2720013,0.4743366,0.3152737
21.2740002,0.4747264,0.3075752
21.2760010,0.4690546,0.3067831
21.2780018,0.4597453,0.3094333
21.2800007,0.4627101,0.3112001
21.2820015,0.4469783,0.3005582
21.2840004,0.4484100,0.3116679
21.2860012,0.4604148,0.3014844
21.2880001,0.4709341,0.3141572
21.2900009,0.4787081,0.3167958
21.2920017,0.4905470,0.3305470
21.2940006,0.4988034,0.3232007
21.2960014,0.4783743,0.3333914
21.2980003,0.4657214,0.3344189
21.3000011,0.4558556,0.3333052
21.3020020,0.4568700,0.3352814
21.3040009,0.4651433,0.3368970
21.3060017,0.4666731,0.3192912
21.3080006,0.4773758,0.3323888
21.3100014,0.4832200,0.3407019
21.3120003,0.4797138,0.3292257
21.3140011,0.4733875,0.3301847
21.3160019,0.4818809,0.3451455
21.3180008,0.4722455,0.3595514
21.3200016,0.4700011,0.3548043
21.3220005,0.4790281,0.3614789
21.3240013,0.4918320,0.3570962
21.3260002,0.4929127,0.3720032
21.3280010,0.4969400,0.3572609
21.3300018,0.5028529,0.3463015
21.3320007,0.5075569,0.3531047
21.3340015,0.4974365,0.3530561
21.3360004,0.4863666,0.3519720
21.3380013,0.4805772,0.3383599
21.3400002,0.4733910,0.3532276
21.3420010,0.4648265,0.3548497
21.3440018,0.4532464,0.3633029
21.3460007,0.4552711,0.3478577
21.3480015,0.4484926,0.3458003
21.3500004,0.4580571,0.3549224
21.3520012,0.4708717,0.3498499
21.3540001,0.4603853,0.3461836
21.3560009,0.4671784,0.3341804
21.3580017,0.4718243,0.3386619
21.3600006,0.4827573,0.3428429
21.3620014,0.4885114,0.3386747
21.3640003,0.4979337,0.3344957
21.3660011,0.4941436,0.3280863
21.3680019,0.4883737,0.3065276
21.3700008,0.4897778,0.2994846
21.3720016,0.4899589,0.3199642
21.3740005,0.4901756,0.3238018
21.3760014,0.4988014,0.3218478
21.3780003,0.5046031,0.3163882
21.3800011,0.5018645,0.3171192
21.3820019,0.4989191,0.3163241
21.3840008,0.4861293,0.3173759
21.3860016,0.4867409,0.3171466
21.3880005,0.5022203,0.3233454
21.3900013,0.4901637,0.3190238
21.3920002,0.4906909,0.3032201
21.3940010,0.4799571,0.3036356
21.3960018,0.4544455,0.3136628
21.3980007,0.4574387,0.3075103
21.4000015,0.4476667,0.3041762
21.4020004,0.4524396,0.3083753
21.4040012,0.4642920,0.3056761
21.4060001,0.4587584,0.2912703
21.4080009,0.4621294,0.2879338
21.4100018,0.4760558,0.2828223
21.4120007,0.4762257,0.2837841
21.4140015,0.4780173,0.2756613
21.4160004,0.4804620,0.2895597
21.4180012,0.4873683,0.2813162
21.4200001,0.4776250,0.2828029
21.4220009,0.4848622,0.2753558
21.4240017,0.4695424,0.2726937
21.4260006,0.4775753,0.2743835
21.4280014,0.4809601,0.2740321
21.4300003,0.4902824,0.2819175
21.4320011,0.4916846,0.2874323
21.4340019,0.4839476,0.2830757
21.4360008,0.4847898,0.2695322
21.4380016,0.4950094,0.2715766
21.4400005,0.4956476,0.2681211
21.4420013,0.4973923,0.2670110
21.4440002,0.4891354,0.2650725
21.4460011,0.4907240,0.2562672
21.4480019,0.4852702,0.2598757
21.4500008,0.4951008,0.2723528
21.4520016,0.5029106,0.2627211
21.4540005,0.4974782,0.2808208
21.4560013,0.5093937,0.2895061
21.4580002,0.5114989,0.2959607
21.4600010,0.5068833,0.2989802
21.4620018,0.5040845,0.3093927
21.4640007,0.5001353,0.3127490
21.4660015,0.4980480,0.3185847
21.4680004,0.4928472,0.3225216
21.4700012,0.4765922,0.3038985
21.4720001,0.4855812,0.2881278
21.4740009,0.4941829,0.2908532
21.4760017,0.4933531,0.3007310
21.4780006,0.5041397,0.3032909
21.4800014,0.5118997,0.3037106
21.4820004,0.5068796,0.2916279
21.4840012,0.5167930,0.3010451
21.4860020,0.5164984,0.3043304
21.4880009,0.5080616,0.3098893
21.4900017,0.5052090,0.3235338
21.4920006,0.5172403,0.3178593
21.4940014,0.5237480,0.3223686
21.4960003,0.5176856,0.3189537
21.4980011,0.5147008,0.3138895
21.5000019,0.5150809,0.3248720
21.5020008,0.5197796,0.3356182
21.5040016,0.5074373,0.3340456
21.5060005,0.5159084,0.3250933
21.5080013,0.5103611,0.3274573
21.5100002,0.5156443,0.3314664
21.5120010,0.5217726,0.3252614
21.5140018,0.5213225,0.3118274
21.5160007,0.5195177,0.3188116
21.5180016,0.5104588,0.3136315
21.5200005,0.5230641,0.3148688
21.5220013,0.5124993,0.3165335
